Time,Time Code,Country Name,Country Code,"Population, total [SP.POP.TOTL]",Population growth (annual %) [SP.POP.GROW],GDP (constant 2010 US$) [NY.GDP.MKTP.KD],Imports of goods and services (constant 2010 US$) [NE.IMP.GNFS.KD],Exports of goods and services (current US$) [NE.EXP.GNFS.CD],Average precipitation in depth (mm per year) [AG.LND.PRCP.MM]
2005,YR2005,"Iran, Islamic Rep.",IRN,69762347,1.16942402098661,400129689618.902,80374198273.4743,68684788609.2606,..
2005,YR2005,Iraq,IRQ,26922284,2.28593846535902,104146477324.797,..,27149419157.6087,..
2005,YR2005,Ireland,IRL,4159914,2.17870301355631,217464682083.501,167302381728.706,168438063673.672,..
2005,YR2005,Isle of Man,IMN,80305,0.982332316654193,4617307573.70266,..,..,..
2005,YR2005,Israel,ISR,6930100,1.76289766113006,190909184854.182,65749327499.9126,58113510261.3811,..
2005,YR2005,Italy,ITA,57969484,0.491389107503214,2165023183424.84,539750709599.149,456971272229.822,..
2005,YR2005,Jamaica,JAM,2740003,0.548508260267715,13547886551.3215,..,3966076168.05848,..
2005,YR2005,Japan,JPN,127773000,0.00939209655766336,5672306823996.86,765955292205.531,666349114756.002,..
2005,YR2005,Jordan,JOR,5765635,3.2682792060933,20138631567.4801,18281592299.4053,6713822284.90832,..
2005,YR2005,Kazakhstan,KAZ,15147029,0.888891381801271,109482467339.845,40601887270.884,30386570590.006,..
2005,YR2005,Kenya,KEN,36624895,2.73922946311668,31322527291.2531,7771137750.83519,5341992929.56967,..
2005,YR2005,Kiribati,KIR,92325,1.99761598175519,156554009.173463,..,16078350.5154639,..
2005,YR2005,"Korea, Dem. People’s Rep.",PRK,23904167,0.719764499017033,..,..,..,..
2005,YR2005,"Korea, Rep.",KOR,48184561,0.211997784117548,926348700517.723,358111344404.834,329861919056.686,..
2005,YR2005,Kosovo,XKX,1705780,0.0679098853744036,4575033280.50301,..,413878870.787216,..
2005,YR2005,Kuwait,KWT,2270198,3.11860806340418,108941032798.325,..,51691780821.9178,..
2005,YR2005,Kyrgyz Republic,KGZ,5162600,1.12786445855189,3859382247.05086,2852488679.44339,942411696.145987,..
2005,YR2005,Lao PDR,LAO,5751676,1.56773684479994,4848156050.11908,1760250923.06149,792319999.995871,..
2005,YR2005,Latvia,LVA,2238799,-1.08057145691172,24457359898.3801,13376106199.0836,7306359676.41568,..
2005,YR2005,Lebanon,LBN,4698763,2.79221919755328,26678007920.9637,14654106006.6004,7873085354.09619,..
2005,YR2005,Lesotho,LSO,1996114,-0.491048833645662,1889272742.74494,1661007732.44043,..,..
2005,YR2005,Liberia,LBR,3218116,2.59592871249557,1410331507.46204,834794684.130028,560772700,..
2005,YR2005,Libya,LBY,5798614,1.53729299464239,61714049045.1692,17867521490.3822,30159825206.3589,..
2005,YR2005,Liechtenstein,LIE,34713,0.75472056353829,..,..,..,..
2005,YR2005,Lithuania,LTU,3322528,-1.62840112593427,35031233306.8536,20966961245.4562,14387565617.6141,..
2005,YR2005,Luxembourg,LUX,465158,1.53005466340868,47158078487.5502,59401563646.8849,60381926377.3163,..
2005,YR2005,"Macao SAR, China",MAC,482858,2.35978072482773,16525720039.1859,7328668854.21746,10261387325.0864,..
2005,YR2005,Madagascar,MDG,18336724,2.95390110068182,8690229649.80676,2517708862.52969,1424938457.65741,..
2005,YR2005,Malawi,MWI,12625952,2.60056961501358,4866809938.68561,1141762361.05915,662493075.447225,..
2005,YR2005,Malaysia,MYS,25690611,1.96526210957713,204863376680.625,153048409063.01,162048533178.421,..
2005,YR2005,Maldives,MDV,319608,2.6450605479186,1748799599.44967,..,..,..
2005,YR2005,Mali,MLI,12775516,3.23315249770674,8533303592.45586,2316742438.94714,1436228805.52289,..
2005,YR2005,Malta,MLT,403834,0.637436918202842,7765375522.42283,8593670965.66053,6645853407.87044,..
2005,YR2005,Marshall Islands,MHL,55258,1.42528885892578,154066926.149678,148599185.03152,46380400,..
2005,YR2005,Mauritania,MRT,3024194,2.84911836020414,4739542276.74321,2366513546.81464,785480557.228916,..
2005,YR2005,Mauritius,MUS,1228254,0.592099659929956,7939339024.22559,5458154880.8623,3829950976.73599,..
2005,YR2005,Mexico,MEX,106005203,1.4158226663881,982737828708.375,283820236657.762,230184391855.312,..
2005,YR2005,"Micronesia, Fed. Sts.",FSM,106129,-0.466267048898587,300081139.479451,..,41837100,..
2005,YR2005,Moldova,MDA,2888111,-0.243323174288772,5953976967.16872,3733641887.5765,1528946395.12365,..
2005,YR2005,Monaco,MCO,33843,1.01867444598722,4863051836.13947,..,..,..
2005,YR2005,Mongolia,MNG,2526424,1.19587752776862,5252765131.74542,..,1483028669.56616,..
2005,YR2005,Montenegro,MNE,614261,0.147929262061512,3442892650.93919,..,982979728.889442,..
2005,YR2005,Morocco,MAR,30455561,1.1238112175633,73014076004.5985,28631040134.9565,19275938443.3164,..
2005,YR2005,Mozambique,MOZ,20493925,2.88786583099326,7732972112.84817,3074790190.62877,2314503694.54924,..
2005,YR2005,Myanmar,MMR,48949924,0.790533450841979,29275358077.5655,..,21391403.1464477,..
2005,YR2005,Namibia,NAM,1938320,1.58997022213466,9148110694.01505,3624616010.23335,2928972887.36259,..
2005,YR2005,Nauru,NRU,9849,-0.536682975166594,39240729.322646,..,..,..
2005,YR2005,Nepal,NPL,25744500,1.27105530859629,12877563074.7127,3400914290.34273,1185691368.22533,..
2005,YR2005,Netherlands,NLD,16319868,0.23366314793854,790499800786.484,453127871934.809,449640591966.173,..
2005,YR2005,New Caledonia,NCL,232250,1.51846735383173,..,..,..,..
2005,YR2005,New Zealand,NZL,4133900,1.12877350967992,137814039157.927,38536783043.6091,32448778427.0929,..
2005,YR2005,Nicaragua,NIC,5438690,1.36539625997935,7662881827.65671,3992729084.48591,1541276323.25961,..
2005,YR2005,Niger,NER,13624467,3.72786239994384,6024873704.15671,1373248037.6199,631697854.410665,..
2005,YR2005,Nigeria,NGA,138865016,2.58568909447514,256649465356.273,64408861135.1954,37047965134.0742,..
2005,YR2005,North Macedonia,MKD,2060273,0.156655294038847,7736376122.17433,4267387605.16051,2178468743.2153,..
2005,YR2005,Northern Mariana Islands,MNP,56542,-1.23740461708119,1237161290.32258,1013577127.65957,1017000000,..
2005,YR2005,Norway,NOR,4623291,0.681072964187373,408849736694.053,101435676944.926,134063639891.347,..
2005,YR2005,Oman,OMN,2511251,2.65244828382271,44278535460.3246,15440512742.9808,19632719096.9854,..
2005,YR2005,Pakistan,PAK,160304008,2.29642288055496,150180774567.711,32418569491.6168,17180327371.7266,..
2005,YR2005,Palau,PLW,19781,-0.433818275198774,207487555.032911,170536524.60481,86635932.9223633,..
2005,YR2005,Panama,PAN,3330217,1.84444434168246,20556984394.785,13890919111.9943,10561613900,..
2005,YR2005,Papua New Guinea,PNG,6494903,2.18946219536055,10692844494.5256,..,..,..
2005,YR2005,Paraguay,PRY,5824096,1.61924566196742,20891296689.2966,7012815980.29498,5110362042.55377,..
2005,YR2005,Peru,PER,27866145,0.871984040730567,105785554389.544,19351971193.2062,20421330421.3304,..
2005,YR2005,Philippines,PHL,86326250,1.88936666103242,163476307503.032,55959982664.2049,44289302518.7441,..
2005,YR2005,Poland,POL,38165445,-0.043948953332248,379900441083.806,135274367392.963,105961366094.885,..
2005,YR2005,Portugal,PRT,10503330,0.185532266654625,230949202927.261,79191524542.5443,53404651162.7907,..
2005,YR2005,Puerto Rico,PRI,3821362,-0.144242360500613,105342118804.957,..,56543200000,..
2005,YR2005,Qatar,QAT,865416,13.8701627626494,53352370952.2569,..,28982692307.6923,..
2005,YR2005,Romania,ROU,21319685,-0.61753095660306,144652472925.674,36557928911.1091,24155609705.8723,..
2005,YR2005,Russian Federation,RUS,143518814,-0.381452794741516,1281522697121.64,209507954776.891,268957446507.615,..
2005,YR2005,Rwanda,RWA,8840215,1.82293021070243,4109146772.02874,1003959874.73415,314064005.294873,..
2005,YR2005,Samoa,WSM,179727,0.634635708700365,633126600.627264,..,136058037.855588,..
2005,YR2005,San Marino,SMR,29324,1.31815721580023,2005511385.79789,..,..,..
2005,YR2005,Sao Tome and Principe,STP,157472,2.40043144172623,147663429.879843,..,..,..
2005,YR2005,Saudi Arabia,SAU,23816183,2.9118884765255,461601802003.856,95027215639.5472,187388647220.517,..
2005,YR2005,Senegal,SEN,11090116,2.55749514838353,13720826684.959,4849858780.17297,2978080165.03747,..
2005,YR2005,Serbia,SRB,7440769,-0.300431132565912,36108863543.5274,14979024370.3334,7741608183.01461,..
2005,YR2005,Seychelles,SYC,82858,0.463308214458562,783031253.312258,..,719670181.818182,..
2005,YR2005,Sierra Leone,SLE,5645624,3.82068770293618,1997926594.51644,543931996.28394,290042436.853011,..
2005,YR2005,Singapore,SGP,4265762,2.35051128857175,172757877474.653,299100243760.176,287771208844.028,..
2005,YR2005,Sint Maarten (Dutch part),SXM,33011,1.59700488726039,..,..,..,..
2005,YR2005,Slovak Republic,SVK,5372807,0.00980913417308711,71071712347.7306,54410831069.8762,45394964556.6472,..
2005,YR2005,Slovenia,SVN,2000474,0.173208905073743,43897124009.2699,25547033176.5167,21655505534.1375,..
2005,YR2005,Solomon Islands,SLB,469918,2.45128633403567,655932852.342192,..,141024449.195872,..
2005,YR2005,Somalia,SOM,10446863,3.07764358299275,..,..,..,..
2005,YR2005,South Africa,ZAF,47880601,1.23775314959079,322228183699.627,84700595530.7873,68172283112.9212,..
2005,YR2005,South Sudan,SSD,7535932,4.37488994034075,..,..,..,..
2005,YR2005,Spain,ESP,43653155,1.68934904712031,1354513605581.53,399121240825.849,288082328068.648,..
2005,YR2005,Sri Lanka,LKA,19544988,0.810825506471785,41633334150.8608,12942457669.1007,7892069651.74129,..
2005,YR2005,St. Kitts and Nevis,KNA,46852,1.13550992007914,723832419.209767,..,..,..
2005,YR2005,St. Lucia,LCA,163417,0.984532893109578,1328688076.89073,..,..,..
2005,YR2005,St. Martin (French part),MAF,34248,3.15000686020488,..,..,..,..
2005,YR2005,St. Vincent and the Grenadines,VCT,108614,0.0939546691813471,636857972.327673,..,200544555.555556,..
2005,YR2005,Sudan,SDN,30949516,2.4045580013927,41150976445.2704,10531726866.8237,5086917942.61319,..
2005,YR2005,Suriname,SUR,499461,1.16419829494668,3481761947.21918,..,..,..
2005,YR2005,Sweden,SWE,9029572,0.399942762807279,453900111906.39,170738194709.412,176558857769.868,..
2005,YR2005,Switzerland,CHE,7437115,0.640601540243491,524104193560.188,261209045321.318,219835929168.005,..
2005,YR2005,Syrian Arab Republic,SYR,18361176,2.94779964122782,..,..,11655517241.3793,..
2005,YR2005,Tajikistan,TJK,6789321,1.88728076298526,4095670101.81338,2783060028.32781,1254251427.83803,..
2005,YR2005,Tanzania,TZA,38450320,2.82374496856091,23791208301.3288,5976878518.98105,3124777521.31169,..
2005,YR2005,Thailand,THA,65416189,0.645482185364692,283767576325.108,178058954076.973,129499031578.738,..
2005,YR2005,Timor-Leste,TLS,995135,2.36326902506613,622379554.316273,391671277.502211,32989300,..
2005,YR2005,Togo,TGO,5611640,2.59728884232708,2901256029.69529,1531555637.8165,810928660.899114,..
2005,YR2005,Tonga,TON,100905,0.683166690981334,366019490.883553,..,46713099.1074653,..
2005,YR2005,Trinidad and Tobago,TTO,1296502,0.493230594474557,18293696591.4406,..,..,..
2005,YR2005,Tunisia,TUN,10106771,0.839527992242345,35279543593.6845,12884086139.4439,14501002004.008,..
2005,YR2005,Turkey,TUR,67903469,1.32313826832396,664762711153.286,170119936594.481,110762734863.778,..
2005,YR2005,Turkmenistan,TKM,4754646,1.08363812237159,13788269624.5549,..,2486842105.26316,..
2005,YR2005,Turks and Caicos Islands,TCA,28180,5.39489410643303,..,..,..,..
2005,YR2005,Tuvalu,TUV,10000,1.31865618041757,29185727.2412158,..,..,..
2005,YR2005,Uganda,UGA,27684585,3.16795239782437,18029789369.5195,3491702824.54004,1310093940.04963,..
2005,YR2005,Ukraine,UKR,47105171,-0.732800943705215,129940465635.033,65413596796.2628,41949382402.8724,..
2005,YR2005,United Arab Emirates,ARE,4588225,12.0201652676311,257366938869.98,137858554717.495,122070878148.4,..
2005,YR2005,United Kingdom,GBR,60401206,0.68661130607346,2415091934365.18,718018741795.16,634000000000,..
2005,YR2005,United States,USA,295516599,0.921713167161207,14332499604847.4,2246246196027.59,1305225000000,..
2005,YR2005,Uruguay,URY,3321803,0.00984453611730754,30157445137.5732,6458517328.65971,5279006690.43814,..
2005,YR2005,Uzbekistan,UZB,26167000,1.1633502238127,31306784568.6886,3369800258.91365,5409530612.61164,..
2005,YR2005,Vanuatu,VUT,209282,2.49402756375214,549652584.773368,259148309.057868,179247165.56609,..
2005,YR2005,"Venezuela, RB",VEN,26432447,1.66267790749528,327782821536.693,48780790365.9313,57707308833.3812,..
2005,YR2005,Vietnam,VNM,83832661,0.9225479932993,85351803030.4192,56407607520.1437,36712091438.1245,..
2005,YR2005,Virgin Islands (U.S.),VIR,108454,-0.0119859303760951,4232596793.20915,15370170966.421,11632000000,..
2005,YR2005,West Bank and Gaza,PSE,3320396,2.5552623734323,7635284608.92947,5029218454.39481,723300000,..
2005,YR2005,"Yemen, Rep.",YEM,20107409,2.8619692156165,25002177460.5819,..,..,..
2005,YR2005,Zambia,ZMB,11856247,2.61138818314229,13350512768.1307,2697690458.81887,2550444807.88619,..
2005,YR2005,Zimbabwe,ZWE,12076699,0.471328562569945,11729695862.7806,3842950554.94873,1930796900,..
2005,YR2005,Arab World,ARB,314965793,2.307180019123,1698906681561.49,537769689438.271,626255019186.272,..
2005,YR2005,Caribbean small states,CSS,6742709,0.683236092593148,59078751828.0368,..,..,..
2005,YR2005,Central Europe and the Baltics,CEB,106041911,-0.272548032611454,1137880058262.72,521341618300.783,413012328819.603,..
2005,YR2005,Early-demographic dividend,EAR,2689792046,1.63645376666585,6905074245716.7,1684085138035.09,1426557169636.23,..
2005,YR2005,East Asia & Pacific,EAS,2131146832,0.741598813673036,13450132802145.6,4003531431349.63,3287158916081,..
2005,YR2005,East Asia & Pacific (excluding high income),EAP,1895275474,0.79918031277451,4945477484370.82,..,1256929950522.19,..
2005,YR2005,East Asia & Pacific (IDA & IBRD countries),TEA,1871341375,0.800174145324078,4935727003873.9,..,1255121710858.75,..
2005,YR2005,Euro area,EMU,329380417,0.518157659958092,12126459973550.4,4198755828236.23,3843916664661.36,..
2005,YR2005,Europe & Central Asia,ECS,871456632,0.304840140105682,19632188630526.1,6564149509018.6,5967905991645.05,..
2005,YR2005,Europe & Central Asia (excluding high income),ECA,370632537,0.148294552257312,2445797481239.65,604909774975.29,522972415356.162,..
2005,YR2005,Europe & Central Asia (IDA & IBRD countries),TEC,434427812,0.0934327583030523,3028637050685.83,800850000314.425,669759309845.561,..
2005,YR2005,European Union,EUU,435581949,0.355200479616371,13842398145422.3,4889500799515.57,4461008047311.05,..
2005,YR2005,Fragile and conflict affected situations,FCS,572498604,2.56014684484771,1093365029461.14,286434440693.637,213461868968.811,..
2005,YR2005,Heavily indebted poor countries (HIPC),HPC,543555326,2.85946589008023,370816364807.693,124132157128.986,69262436377.927,..
2005,YR2005,High income,HIC,1137301496,0.678609674119542,43005877705214.5,11437268490695.2,9864221044459.88,..
2005,YR2005,IBRD only,IBD,4210325712,1.0561629446109,14801232530404.6,3775178277030.36,3088892111374.59,..
2005,YR2005,IDA & IBRD total,IBT,5425296741,1.35189075879585,15899424456881.5,4086334134763.58,3267983983751.35,..
2005,YR2005,IDA blend,IDB,404615758,2.35142196685696,532015360880.725,130798620097.341,82161075166.8426,..
2005,YR2005,IDA only,IDX,810355271,2.4096123014665,565890336251.99,177845306270.54,95651101094.3256,..
2005,YR2005,IDA total,IDA,1214971029,2.39022611676174,1102573001375.03,310395748960.982,177032945898.748,..
2005,YR2005,Late-demographic dividend,LTE,2114307505,0.645531281989321,9632433623150.85,..,2402959234189.59,..
2005,YR2005,Latin America & Caribbean,LCN,556504290,1.25797185448562,4466836447786.25,798431355080.84,742997107616.883,..
2005,YR2005,Latin America & Caribbean (excluding high income),LAC,527308236,1.2802032612953,4077357014827.41,668259923256.973,588422630469.728,..
2005,YR2005,Latin America & the Caribbean (IDA & IBRD countries),TLA,540306214,1.29187290002221,4280409113196.97,733138219829.648,653754871068.467,..
2005,YR2005,Least developed countries: UN classification,LDC,744190510,2.45884158157237,492046645448.631,156940978167.839,86296796825.3271,..
2005,YR2005,Low & middle income,LMY,5374446871,1.36801315800108,15123828667970.9,3835481166711.05,3055046999207.47,..
2005,YR2005,Low income,LIC,462679645,2.87140988081273,287294683061.097,..,..,..
2005,YR2005,Lower middle income,LMC,2349947388,1.68745397249637,2945763961386.6,814777674066.882,567686719762.723,..
2005,YR2005,Middle East & North Africa,MEA,347029874,2.02455533757532,2251028742587.06,684540223839.196,754185584495.741,..
2005,YR2005,Middle East & North Africa (excluding high income),MNA,304755503,1.75381647717225,1107119372393.66,306680225996.232,267608445747.03,..
2005,YR2005,Middle East & North Africa (IDA & IBRD countries),TMN,301435107,1.7447011867181,1099474628032.46,301276398906.117,266868051094.417,..
2005,YR2005,Middle income,MIC,4911767226,1.22865737344267,14838324813195.7,3747202939120.76,3007102929454.5,..
2005,YR2005,North America,NAC,327824506,0.928178273300475,15773150500132.3,2695774180327.45,1740120397960.19,..
2005,YR2005,Not classified,INX,..,..,..,..,..,..
2005,YR2005,OECD members,OED,1241535834,0.721115601379168,42676140354070.7,10498245586513.2,8749640193362.15,..
2005,YR2005,Other small states,OSS,22929109,2.17006420209944,222567104221.484,112850528187.952,113703453774.019,..
2005,YR2005,Pacific island small states,PSS,2074778,1.18045111315281,6123085900.35733,..,2325318072.32382,..
2005,YR2005,Post-demographic dividend,PST,1046366694,0.508275114290299,40426903397584.5,10315752892125.1,8666483186487.12,..
2005,YR2005,Pre-demographic dividend,PRE,635451653,2.90403883188822,747444149898.697,228975036690.992,156931719797.001,..
2005,YR2005,Small states,SST,31746596,1.78575401962178,287815270302.295,145127800779.514,138506965214.32,..
2005,YR2005,South Asia,SAS,1518861552,1.68057400114905,1496314174302.1,315114160475.823,197821471565.387,..
2005,YR2005,South Asia (IDA & IBRD),TSA,1518861552,1.68057400114905,1496314174302.1,315114160475.823,197821471565.387,..
2005,YR2005,Sub-Saharan Africa,SSF,758924681,2.6984949746933,1061832562454.38,314328495532.363,227409609716.654,..
2005,YR2005,Sub-Saharan Africa (excluding high income),SSA,757613569,2.70222834101091,1053109972780.41,307997071636.627,222808396129.951,..
2005,YR2005,Sub-Saharan Africa (IDA & IBRD countries),TSS,758924681,2.6984949746933,1061832562454.38,314328495532.362,227409609716.654,..
2005,YR2005,Upper middle income,UMC,2561819838,0.811430619662445,11892575657034.2,..,2439711451647.87,..
2005,YR2005,World,WLD,6511748367,1.24692654998353,58136339357011.9,15449747089712.1,12923287535644.6,..
2006,YR2006,Afghanistan,AFG,26433049,2.99047809385985,9655582953.98018,..,..,..
2006,YR2006,Albania,ALB,2992547,-0.630911244851673,9767379279.88863,4763351155.07804,2242664372.48862,..
2006,YR2006,Algeria,DZA,33641002,1.47112298248818,144600793117.941,33193019097.1721,57121832267.4427,..
2006,YR2006,American Samoa,ASM,59107,-0.766842612103022,603066079.295154,706578947.368421,495000000,..
2006,YR2006,Andorra,AND,80993,2.65998417750171,3875142516.24022,..,..,..
2006,YR2006,Angola,AGO,20149901,3.6195745593604,62790739426.972,31946669537.0915,33245105956.2189,..
2006,YR2006,Antigua and Barbuda,ATG,82704,1.50944882987653,1295332413.25319,..,956703703.703704,..
